Company name,Symbol
MICHAEL HILL INTERNATIONAL LIMITED,MHJ
MICRO-X LIMITED,MX1
MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED,MAM
MIDDLE ISLAND RESOURCES LIMITED,MDI
MIDWAY LIMITED,MWY
MIGME LIMITED,MIG
MILLENNIUM LIMITED,MHD
MILLENNIUM MINERALS LIMITED,MOY
MILLENNIUM SERVICES GROUP LIMITED,MIL
MILLINIUM'S ALTERNATIVES FUND.,MAX
MILTON CORPORATION LIMITED,MLT
MINBOS RESOURCES LIMITED,MNB
MINCOR RESOURCES NL,MCR
MINDAX LIMITED,MDX
MINERAL COMMODITIES LTD,MRC
MINERAL DEPOSITS LIMITED,MDL
MINERAL RESOURCES LIMITED,MIN
MINOTAUR EXPLORATION LTD,MEP
MINREX RESOURCES LIMITED,MRR
MINT PAYMENTS LIMITED,MNW
MINTAILS LIMITED,MLI
MIRRABOOKA INVESTMENTS LIMITED,MIR
MIRVAC GROUP,MGR
MISSION NEWENERGY LIMITED,MBT
MITCHELL SERVICES LIMITED,MSV
MITHRIL RESOURCES LIMITED,MTH
MITULA GROUP LIMITED,MUA
MMA OFFSHORE LIMITED,MRM
MMG LIMITED,MMG
MMJ PHYTOTECH LIMITED,MMJ
MNC MEDIA INVESTMENT LTD,MIH
MNF GROUP LIMITED,MNF
MOBECOM LIMITED,MBM
MOBILARM LIMITED,MBO
MOBILICOM LIMITED,MOB
MOD RESOURCES LIMITED,MOD
MOELIS AUSTRALIA LIMITED,MOE
MOKO SOCIAL MEDIA LIMITED,MKB
MOLOPO ENERGY LIMITED,MPO
MONADELPHOUS GROUP LIMITED,MND
MONASH ABSOLUTE INVESTMENT COMPANY LIMITED,MA1
MONASH IVF GROUP LIMITED,MVF
MONAX MINING LIMITED,MOX
MONEY3 CORPORATION LIMITED,MNY
MONTEZUMA MINING COMPANY LTD,MZM
MORETON RESOURCES LTD,MRV
MORPHIC ETHICAL EQUITIES FUND LIMITED,MEC
MORTGAGE CHOICE LIMITED,MOC
MOTORCYCLE HOLDINGS LIMITED,MTO
MOUNT BURGESS MINING NL,MTB
MOUNT GIBSON IRON LIMITED,MGX
MOUNT RIDLEY MINES LIMITED,MRD
MRG METALS LIMITED,MRQ
MSL SOLUTIONS LIMITED,MPW
MSM CORPORATION INTERNATIONAL LTD,MSM
MULTIPLEX SITES TRUST,MXU
MULTISTACK INTERNATIONAL LIMITED,MSI
MURCHISON HOLDINGS LIMITED,MCH
MURRAY COD AUSTRALIA LIMITED,MCA
MURRAY RIVER ORGANICS GROUP LIMITED,MRG
MUSGRAVE MINERALS LIMITED,MGV
MUSTANG RESOURCES LIMITED,MUS
MUSTERA PROPERTY GROUP LIMITED,MPX
MYANMAR METALS LIMITED,MYL
MYER HOLDINGS LIMITED,MYR
MYFIZIQ LIMITED,MYQ
MYOB GROUP LIMITED,MYO
MYSTATE LIMITED,MYS
MZI RESOURCES LTD,MZI
N1 HOLDINGS LIMITED,N1H
NAGAMBIE RESOURCES LIMITED,NAG
NAMOI COTTON LIMITED,NAM
NANOLLOSE LIMITED,NC6
NANOSONICS LIMITED,NAN
NAOS ABSOLUTE OPPORTUNITIES COMPANY LIMITED,NAC
NAOS EMERGING OPPORTUNITIES COMPANY LIMITED,NCC
NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,NSC
NATIONAL AUSTRALIA BANK LIMITED,NAB
NATIONAL RMBS TRUST 2011-1 SERIES 2011-1,NAF
NATIONAL RMBS TRUST 2011-2 SERIES 2011-2,NAO
NATIONAL RMBS TRUST 2012-2 SERIES 2012-2,NAH
NATIONAL RMBS TRUST 2015-1 SERIES 2015-1,NAJ
NATIONAL RMBS TRUST 2016-1,NRM
NATIONAL STORAGE REIT,NSR
NATIONAL TYRE & WHEEL LIMITED,NTD
NATIONAL VETERINARY CARE LTD,NVL
NAVARRE MINERALS LIMITED,NML
NAVIGATOR GLOBAL INVESTMENTS LIMITED,NGI
NAVIGATOR RESOURCES LIMITED,NAV
NAVITAS LIMITED,NVT
NEARMAP LTD,NEA
NELSON RESOURCES LIMITED.,NES
NEMEX RESOURCES LIMITED,NXR
NEOMETALS LTD,NMT
NEPTUNE MARINE SERVICES LIMITED,NMS
NETCCENTRIC LIMITED,NCL
NETCOMM WIRELESS LIMITED,NTC
NETLINKZ LIMITED,NET
NETWEALTH GROUP LIMITED,NWL
NEUREN PHARMACEUTICALS LIMITED,NEU
NEUROTECH INTERNATIONAL LIMITED,NTI
NEW AGE EXPLORATION LIMITED,NAE
NEW CENTURY RESOURCES LIMITED,NCZ
NEW ENERGY SOLAR,NEW
NEW HOPE CORPORATION LIMITED,NHC
NEW STANDARD ENERGY LIMITED,NSE
NEW TALISMAN GOLD MINES LIMITED,NTL
NEW ZEALAND KING SALMON INVESTMENTS LIMITED,NZK
NEWCREST MINING LIMITED,NCM
NEWFIELD RESOURCES LIMITED,NWF
NEWS CORPORATION..,NWS
NEX METALS EXPLORATION LIMITED,NME
NEXTDC LIMITED,NXT
NEXUS MINERALS LIMITED,NXM
NGE CAPITAL LIMITED,NGE
NIB HOLDINGS LIMITED,NHF
NICHELIVING HOLDINGS LTD,NLH
NICK SCALI LIMITED,NCK
NICKELORE LIMITED,NIO
NINE ENTERTAINMENT CO. HOLDINGS LIMITED,NEC
NIUMINCO GROUP LIMITED,NIU
NKWE PLATINUM LIMITED,NKP
NMG CORPORATION LIMITED,NMG
NOBLE METALS LIMITED,NMM
NONI B LIMITED,NBL
NORDIC INVESTMENT BANK,NIB
NORTHERN COBALT LIMITED,N27
NORTHERN MINERALS LIMITED,NTU
NORTHERN MINING LIMITED,NMI
NORTHERN STAR RESOURCES LTD,NST
NORWEST ENERGY NL,NWE
NORWOOD SYSTEMS LIMITED,NOR
NOVA MINERALS LIMITED,NVA
NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED,NOE
NOVATTI GROUP LIMITED,NOV
NOVITA HEALTHCARE LIMITED,NHL
NOVO LITIO LTD,NLI
NOVONIX LIMITED,NVX
NOXOPHARM LIMITED,NOX
NRW HOLDINGS LIMITED,NWH
NSL CONSOLIDATED LIMITED,NSL
NSX LIMITED,NSX
NTM GOLD LIMITED,NTM
NUCOAL RESOURCES LIMITED,NCR
NUENERGY GAS LIMITED,NGY
NUFARM FINANCE (NZ) LIMITED,NFN
NUFARM LIMITED,NUF
NUHEARA LIMITED,NUH
NUSANTARA RESOURCES LIMITED,NUS
NVOI LTD,NVO
NZME LIMITED,NZM
NZURI COPPER LIMITED,NZC
OAKAJEE CORPORATION LIMITED,OKJ
OAKDALE RESOURCES LIMITED,OAR
OBJ LIMITED,OBJ
OBJECTIVE CORPORATION LIMITED,OCL
OCEAN GROWN ABALONE LIMITED,OGA
OCEANAGOLD CORPORATION,OGC
OCEANIA CAPITAL PARTNERS LIMITED,OCP
OCEANIA HEALTHCARE LIMITED,OCA
OCHRE GROUP HOLDINGS LIMITED,OGH
OCTANEX LIMITED,OXX
ODIN ENERGY LIMITED,ODN
ODIN METALS LIMITED,ODM
ODYSSEY ENERGY LIMITED,ODY
OFX GROUP LIMITED,OFX
OIL SEARCH LIMITED,OSH
OILEX LTD,OEX
OKAPI RESOURCES LIMITED,OKR
OKLO RESOURCES LIMITED,OKU
OLDFIELDS HOLDINGS LIMITED,OLH
OLIVER'S REAL FOOD LIMITED,OLI
OM HOLDINGS LIMITED,OMH
OMNI MARKET TIDE LTD,OMT
ONCOSIL MEDICAL LTD,OSL
ONEALL INTERNATIONAL LIMITED,1AL
ONEVIEW HEALTHCARE PLC,ONE
ONEVUE HOLDINGS LIMITED,OVH
ONTERRAN LIMITED,OTR
OOH!MEDIA LIMITED,OML
OOKAMI LIMITED,OOK
OPENDNA LIMITED,OPN
OPTHEA LIMITED,OPT
OPTISCAN IMAGING LIMITED,OIL
OPUS GROUP LIMITED,OPG
ORBITAL CORPORATION LIMITED,OEC
ORCA ENERGY LIMITED,OGY
ORECORP LIMITED,ORR
ORH LIMITED,ORH
ORICA LIMITED,ORI
ORIENTAL TECHNOLOGIES INVESTMENT LIMITED,OTI
ORIGIN ENERGY LIMITED,ORG
ORINOCO GOLD LIMITED,OGX
ORION EQUITIES LIMITED,OEQ
ORION HEALTH GROUP LIMITED,OHE
ORION METALS LIMITED,ORM
ORION MINERALS LTD,ORN
ORO VERDE LIMITED,OVL
OROCOBRE LIMITED,ORE
ORORA LIMITED,ORA
OROTONGROUP LIMITED,ORL
ORTHOCELL LIMITED,OCC
OSPREY MEDICAL INC,OSP
OTHERLEVELS HOLDINGS LIMITED,OLV
OTTO ENERGY LIMITED,OEL
OVENTUS MEDICAL LIMITED,OVN
OVER THE WIRE HOLDINGS LIMITED,OTW
OVERLAND RESOURCES LIMITED,OVR
OZ MINERALS LIMITED,OZL
OZGROWTH LIMITED,OZG
P2P TRANSPORT LIMITED,P2P
PACIFIC AMERICAN COAL LIMITED,PAK
PACIFIC BAUXITE LIMITED,PBX
PACIFIC CURRENT GROUP LIMITED,PAC
PACIFIC DAIRIES LIMITED,PDF
PACIFIC ENERGY LIMITED,PEA
PACIFIC MINING LIMITED,PFM
PACIFIC SMILES GROUP LIMITED,PSQ
PACIFIC STAR NETWORK LIMITED,PNW
PACIFICO MINERALS LIMITED,PMY
PACT GROUP HOLDINGS LTD,PGH
PAINCHEK LTD,PCK
PALADIN ENERGY LTD,PDN
PAN ASIA CORPORATION LIMITED,PZC
PANCONTINENTAL OIL & GAS NL,PCL
PANORAMA SYNERGY LTD,PSY
PANORAMIC RESOURCES LIMITED,PAN
PANTERRA GOLD LIMITED,PGI
PANTORO LIMITED,PNR
PAPYRUS AUSTRALIA LIMITED,PPY
PARADIGM BIOPHARMACEUTICALS LIMITED..,PAR
PARAGON CARE LIMITED,PGC
PARINGA RESOURCES LIMITED,PNL
PARKD LTD,PKD
PARKWAY MINERALS NL,PWN
PATRYS LIMITED,PAB
PAYGROUP LIMITED,PYG
PEAK RESOURCES LIMITED,PEK
PEAKO LIMITED,PKO
PEARL GLOBAL LIMITED,PG1
PEEL MINING LIMITED,PEX
PEET LIMITED,PPC
PEGASUS METALS LIMITED,PUN
PELICAN RESOURCES LIMITED,PEL
PENGANA CAPITAL GROUP LIMITED,PCG
PENGANA INTERNATIONAL EQUITIES LIMITED,PIA
PENINSULA ENERGY LIMITED,PEN
PENINSULA MINES LIMITED,PSM
PENTAL LIMITED,PTL
PEOPLE INFRASTRUCTURE LTD,PPE
PEOPLESHR LIMITED,PHR
PEPINNINI LITHIUM LIMITED,PNN
PEPPER I-PRIME 2017-3 TRUST,PEP
PEPPERMINT INNOVATION LIMITED,PIL
PERPETUAL EQUITY INVESTMENT COMPANY LIMITED,PIC
PERPETUAL LIMITED,PPT
PERPETUAL RESOURCES LIMITED,PEC
PERSEUS MINING LIMITED,PRU
PETRATHERM LTD,PTR
PETREL ENERGY LIMITED,PRL
PETSEC ENERGY LIMITED,PSA
PHARMAUST LIMITED,PAA
PHARMAXIS LTD,PXS
PHILEO AUSTRALIA LIMITED,PHI
PHOSLOCK WATER SOLUTIONS LIMITED,PHK
PHOSPHAGENICS LIMITED,POH
PHYLOGICA LIMITED,PYC
PIEDMONT LITHIUM LTD,PLL
PILBARA MINERALS LIMITED,PLS
PILOT ENERGY LIMITED,PGY
PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED,PNI
PIONEER CREDIT LIMITED,PNC
PIONEER RESOURCES LIMITED,PIO
PISTON MACHINERY LTD.,PZM
PLACES FOR PEOPLE TREASURY PLC,PPZ
PLANET GAS LIMITED,PGS
PLATINA RESOURCES LIMITED,PGM
PLATINUM ASIA INVESTMENTS LIMITED,PAI
PLATINUM ASSET MANAGEMENT LIMITED,PTM
PLATINUM CAPITAL LIMITED,PMC
PLATO INCOME MAXIMISER LIMITED.,PL8
PLC FINANCIAL SOLUTIONS LIMITED,PLC
PLUKKA LIMITED,PKA
PLYMOUTH MINERALS LIMITED,PLH
PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED,PAF
PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED,PGF
PMP LIMITED,PMP
PNX METALS LIMITED,PNX
PO VALLEY ENERGY LIMITED,PVE
PODIUM MINERALS LIMITED,POD
POINTERRA LIMITED,3DP
POLARX LIMITED,PXX
POLYNOVO LIMITED,PNV
POSEIDON NICKEL LIMITED,POS
POWER ASIA LIMITED,P88
POWERHOUSE VENTURES LIMITED,PVL
POZ MINERALS LIMITED,POZ
PPK GROUP LIMITED,PPK
PRAEMIUM LIMITED,PPS
PRAIRIE MINING LIMITED,PDZ
PRANA BIOTECHNOLOGY LIMITED,PBT
PREDICTIVE DISCOVERY LIMITED,PDI
PREMIER INVESTMENTS LIMITED,PMV
PRESCIENT THERAPEUTICS LIMITED,PTX
PRIMARY GOLD LIMITED,PGO
PRIMARY HEALTH CARE LIMITED,PRY
PRIME FINANCIAL GROUP LIMITED,PFG
PRIME MEDIA GROUP LIMITED,PRT
PRO MEDICUS LIMITED,PME
PRO-PAC PACKAGING LIMITED,PPG
PROBIOTEC LIMITED,PBP
PROGRESS 2010-1 TRUST,POB
PROGRESS 2017-2 TRUST,POT
PROPEL FUNERAL PARTNERS LIMITED,PFP
PROPERTY CONNECT HOLDINGS LIMITED,PCH
PROPERTYLINK GROUP,PLG
PROPHECY INTERNATIONAL HOLDINGS LIMITED,PRO
PROSPECT RESOURCES LIMITED,PSC
PROTEAN ENERGY LIMITED,POW
PROTEOMICS INTERNATIONAL LABORATORIES LTD,PIQ
PS&C LIMITED,PSZ
PSC INSURANCE GROUP LIMITED,PSI
PSIVIDA CORP.,PVA
PTB GROUP LIMITED,PTB
PUBLIC HOLDINGS (AUSTRALIA) LIMITED,PHA
PUMA MASTERFUND P-16,PUB
PUMA MASTERFUND S-8,PUG
PUMA SERIES 2013-1,PUJ
PUMA SERIES 2014-1,PUK
PUMA SERIES 2014-2,PUO
PUMA SERIES 2014-4P,PUQ
PUMA SERIES 2015-1,PUU
PUMA SERIES 2015-3,PUV
PUMA SERIES 2017-1,PUZ
PURA VIDA ENERGY NL,PVD
PURE MINERALS LIMITED,PM1
PUREPROFILE LTD,PPL
PURSUIT MINERALS LTD,PUR
PUSHPAY HOLDINGS LIMITED,PPH
PWR HOLDINGS LIMITED,PWH
PYROLYX AG,PLX
Q TECHNOLOGY GROUP LIMITED,QTG
QANTAS AIRWAYS LIMITED,QAN
QANTM INTELLECTUAL PROPERTY LIMITED,QIP
QBE INSURANCE GROUP LIMITED,QBE
QMS MEDIA LIMITED,QMS
QRXPHARMA LTD,QRX
QUANTIFY TECHNOLOGY HOLDINGS LIMITED,QFY
QUANTUM ENERGY LIMITED.,QTM
QUANTUM GRAPHITE LIMITED,QGL
QUBE HOLDINGS LIMITED,QUB
QUEBEC,QBC
QUEENSLAND BAUXITE LIMITED,QBL
QUEENSLAND TREASURY CORPORATION,XQL
QUEST INVESTMENTS LIMITED,QST
QUESTE COMMUNICATIONS LIMITED,QUE
QUESTUS LIMITED,QSS
QUICKSTEP HOLDINGS LIMITED,QHL
QUINTIS LTD,QIN
QV EQUITIES LIMITED,QVE
R3D GLOBAL LIMITED,R3D
RACE ONCOLOGY LTD,RAC
RAFAELLA RESOURCES LTD.,RFR
RAFFLES CAPITAL LIMITED,RAF
RAIDEN RESOURCES LIMITED,RDN
RAMELIUS RESOURCES LIMITED,RMS
RAMS MORTGAGE SECURITIES TRUST SERIES 2006-1,RMM
RAMS MORTGAGE SECURITIES TRUST SERIES 2007-2H,RMH
RAMSAY HEALTH CARE LIMITED,RHC
RAND MINING LIMITED,RND
RANGE INTERNATIONAL LIMITED,RAN
RANGE RESOURCES LIMITED,RRS
RAPTIS GROUP LIMITED,RPG
RAPTOR RESOURCES LIMITED,RPL
RAVEN ENERGY LIMITED,REL
RAWSON OIL AND GAS LTD,RAW
RBR GROUP LIMITED,RBR
RCR TOMLINSON LIMITED,RCR
REA GROUP LTD,REA
READCLOUD LIMITED,RCL
REAL ENERGY CORPORATION LIMITED,RLE
REAL ESTATE INVESTAR GROUP LIMITED,REV
REALM RESOURCES LIMITED,RRP
RECCE PHARMACEUTICALS LTD,RCE
RECKON LIMITED,RKN
RECTIFIER TECHNOLOGIES LTD,RFT
RED 5 LIMITED,RED
RED EMPEROR RESOURCES NL,RMP
RED HILL IRON LIMITED,RHI
RED METAL LIMITED,RDM
RED MOUNTAIN MINING LIMITED,RMX
RED RIVER RESOURCES LIMITED,RVR
RED SKY ENERGY LIMITED.,ROG
REDBANK COPPER LIMITED,RCP
REDBUBBLE LIMITED,RBL
REDFLEX HOLDINGS LIMITED,RDF
REDFLOW LIMITED,RFX
REDHILL EDUCATION LIMITED,RDH
REDSTONE RESOURCES LIMITED,RDS
REECE LIMITED,REH
REEDY LAGOON CORPORATION LIMITED,RLC
REEF CASINO TRUST,RCT
REFFIND LIMITED,RFN
REFRESH GROUP LIMITED,RGP
REGENEUS LTD,RGS
REGIONAL EXPRESS HOLDINGS LIMITED,REX
REGIS HEALTHCARE LIMITED,REG
REGIS RESOURCES LIMITED,RRL
REGISTRY DIRECT LIMITED,RD1
RELIANCE WORLDWIDE CORPORATION LIMITED,RWC
RENASCOR RESOURCES LIMITED,RNU
RENT.COM.AU LIMITED,RNT
RENU ENERGY LIMITED,RNE
RESAPP HEALTH LIMITED,RAP
RESIMAC BASTILLE TRUST SERIES 2017-1NC,RT9
RESIMAC TRIOMPHE TRUST PREMIER 2017-2,RTC
RESMED INC,RMD
RESOLUTE MINING LIMITED,RSG
RESONANCE HEALTH LIMITED,RHT
RESOURCE BASE LIMITED,RBX
RESOURCE DEVELOPMENT GROUP LIMITED,RDG
RESOURCE GENERATION LIMITED,RES
RESOURCE MINING CORPORATION LIMITED,RMI
RESOURCES & ENERGY GROUP LIMITED,REZ
RESPIRI LIMITED,RSH
RESTAURANT BRANDS NEW ZEALAND LIMITED,RBD
RETAIL FOOD GROUP LIMITED,RFG
"RETECH TECHNOLOGY CO., LIMITED",RTE
"REVA MEDICAL, INC",RVA
REVERSE CORP LIMITED,REF
REWARD MINERALS LTD,RWD
REWARDLE HOLDINGS LIMITED,RXH
REX MINERALS LIMITED,RXM
REY RESOURCES LIMITED,REY
RHINOMED LIMITED,RNO
RHIPE LIMITED,RHP
RHS LIMITED,RHS
RHYTHM BIOSCIENCES LIMITED,RHY
RIDLEY CORPORATION LIMITED,RIC
RIEDEL RESOURCES LIMITED,RIE
RIFT VALLEY RESOURCES LIMITED.,RVY
RIGHTCROWD LIMITED,RCW
RIMFIRE PACIFIC MINING NL,RIM
RIO TINTO LIMITED,RIO
RISION LIMITED,RNL
RIVERSGOLD LIMITED,RGL
RMA ENERGY LIMITED,RMT
RMG LIMITED,RMG
RNY PROPERTY TRUST,RNY
ROBO 3D LIMITED,RBO
RONGYU PHARMACEUTICALS LIMITED,RY8
ROOTS SUSTAINABLE AGRICULTURAL TECHNOLOGIES LTD,ROO
ROTO-GRO INTERNATIONAL LIMITED,RGI
ROX RESOURCES LIMITED,RXL
ROYALCO RESOURCES LIMITED,RCO
RPMGLOBAL HOLDINGS LIMITED,RUL
RTG MINING INC.,RTG
RUBICOR GROUP LIMITED,RUB
RUMBLE RESOURCES LIMITED,RTR
RURAL FUNDS GROUP,RFF
RURALCO HOLDINGS LIMITED,RHL
RXP SERVICES LIMITED,RXP
RYDER CAPITAL LIMITED,RYD
S2 RESOURCES LTD,S2R
SABRE RESOURCES LIMITED,SBR
SACGASCO LIMITED,SGC
SAFEROADS HOLDINGS LIMITED,SRH
SAGALIO ENERGY LIMITED,SAN
SALMAT LIMITED,SLM
SALT LAKE POTASH LIMITED,SO4
SAMSON OIL & GAS LIMITED,SSN
SANDFIRE RESOURCES NL,SFR
SANDON CAPITAL INVESTMENTS LIMITED,SNC
SANTA FE MINERALS LTD,SFM
SANTANA MINERALS LIMITED,SMI
SANTOS FINANCE LIMITED,SFV
SANTOS LIMITED,STO
SARACEN MINERAL HOLDINGS LIMITED,SAR
SATURN METALS LIMITED,STN
SAUNDERS INTERNATIONAL LIMITED,SND
SAYONA MINING LIMITED,SYA
SCENTRE GROUP,SCG
SCENTRE GROUP TRUST 1,SCW
SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2,SCA
SCHAFFER CORPORATION LIMITED,SFC
SCHROLE GROUP LTD,SCL
SCIDEV LTD,SDV
SCIGEN LIMITED,SIE
SCOTTISH PACIFIC GROUP LIMITED,SCO
SCOUT SECURITY LIMITED,SCT
SDI LIMITED,SDI
SEAFARMS GROUP LIMITED,SFG
SEALINK TRAVEL GROUP LIMITED,SLK
SECOS GROUP LTD,SES
SECURE2GO GROUP LIMITED,S2G
SECURITISED AUSTRALIAN MORTGAGE TRUST 2011-1,SAC
SEEK LIMITED,SEK
SELECT HARVESTS LIMITED,SHV
SELFWEALTH LIMITED,SWF
SENETAS CORPORATION LIMITED,SEN
SENEX ENERGY LIMITED,SXY
SENSEN NETWORKS LIMITED,SNS
SENSERA LIMITED,SE1
SEQUOIA FINANCIAL GROUP LTD,SEQ
SERIES 2007-2 REDS TRUST,REQ
SERIES 2009-1 WST TRUST,WSC
SERIES 2010-1 REDS TRUST,REK
SERIES 2010-2 REDS TRUST,RDA
SERIES 2011-1 WST TRUST,WSH
SERIES 2011-2 WST TRUST,WSJ
SERIES 2011-3 WST TRUST,WSN
SERIES 2012-1 WST TRUST,WSO
SERIES 2012-1E REDS TRUST,RFB
SERIES 2013-1 HARVEY TRUST,HTB
SERIES 2013-1 WST TRUST,WSQ
SERIES 2013-2 WST TRUST,WSD
SERIES 2014-1 WST TRUST,WSZ
SERIES 2014-2 WST TRUST,WEK
SERIES 2015-1 WST TRUST,WEJ
SERIES 2017-1 REDS TRUST,RFC
SERPENTINE TECHNOLOGIES LIMITED,S3R
SERVCORP LIMITED,SRV
SERVICE STREAM LIMITED,SSM
SERVTECH GLOBAL HOLDINGS LTD,SVT
SEVEN GROUP HOLDINGS LIMITED,SVW
SEVEN WEST MEDIA LIMITED,SWM
SG FLEET GROUP LIMITED,SGF
SHAREROOT LTD,SRO
SHAVER SHOP GROUP LIMITED,SSG
SHAW RIVER MANGANESE LIMITED,SRR
SHEFFIELD RESOURCES LIMITED,SFX
SHENHUA INTERNATIONAL LIMITED,SHU
SHINE CORPORATE LTD,SHJ
SHINHAN BANK.,SHZ
SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP,SCP
SHREE MINERALS LIMITED,SHH
SHRIRO HOLDINGS LIMITED,SHM
SIBURAN RESOURCES LIMITED,SBU
SIENNA CANCER DIAGNOSTICS LIMITED,SDX
SIETEL LIMITED,SSL
SIGMA HEALTHCARE LIMITED,SIG
SIHAYO GOLD LIMITED,SIH
SILEX SYSTEMS LIMITED,SLX
SILVER CHEF LIMITED,SIV
SILVER CITY MINERALS LIMITED,SCI
SILVER HERITAGE GROUP LIMITED,SVH
SILVER LAKE RESOURCES LIMITED,SLR
SILVER MINES LIMITED,SVL
SIMAVITA LIMITED,SVA
SIMBLE SOLUTIONS LIMITED,SIS
SIMONDS GROUP LIMITED,SIO
SIMS METAL MANAGEMENT LIMITED,SGM
SINO GAS & ENERGY HOLDINGS LIMITED,SEH
SINOVUS MINING LIMITED,SNV
SIPA RESOURCES LIMITED,SRI
SIRTEX MEDICAL LIMITED,SRX
SITE GROUP INTERNATIONAL LIMITED,SIT
SIV ASSET MANAGEMENT LIMITED,SAM
SIX SIGMA METALS LIMITED,SI6
SKIN ELEMENTS LIMITED,SKN
SKY AND SPACE GLOBAL LTD,SAS
SKY NETWORK TELEVISION LIMITED.,SKT
SKYCITY ENTERTAINMENT GROUP LIMITED,SKC
SKYFII LTD,SKF
SKYLAND PETROLEUM  GROUP LIMITED,SKP
SLATER & GORDON LIMITED,SGH
SMART ABS SERIES 2014-2E TRUST,SAB
SMART ABS SERIES 2014-4 TRUST,SSE
SMART ABS SERIES 2015-2 TRUST,SMT
SMART ABS SERIES 2015-4E TRUST,SXB
SMART ABS SERIES 2016-1 TRUST,SS6
SMART ABS SERIES 2016-3 TRUST,SAZ
SMART ABS SERIES 2017-1 TRUST,SSF
SMART ABS SERIES 2017-2 TRUST,SS7
SMART MARINE SYSTEMS LIMITED,SM8
SMART PARKING LIMITED,SPZ
SMARTGROUP CORPORATION LTD,SIQ
SMARTPAY HOLDINGS LIMITED,SMP
SMARTTRANS HOLDINGS LTD,SMA
SMILES INCLUSIVE LIMITED,SIL
SOMNOMED LIMITED,SOM
SONIC HEALTHCARE LIMITED,SHL
SOON MINING LIMITED,SMG
SOUTH AMERICAN IRON & STEEL CORPORATION LIMITED,SAY
SOUTH PACIFIC RESOURCES LIMITED,SPB
SOUTH32 LIMITED,S32
SOUTHERN CROSS ELECTRICAL ENGINEERING LTD,SXE
SOUTHERN CROSS EXPLORATION N.L.,SXX
SOUTHERN CROSS MEDIA GROUP LIMITED,SXL
SOUTHERN GOLD LIMITED,SAU
SOUTHERN HEMISPHERE MINING LIMITED,SUH
SOVEREIGN METALS LIMITED,SVM
SPARK INFRASTRUCTURE GROUP,SKI
SPARK NEW ZEALAND LIMITED,SPK
SPDR S&P/ASX 200 FUND,STW
SPDR S&P/ASX 200 LISTED PROPERTY FUND,SLF
SPDR S&P/ASX 50 FUND,SFY
SPECIALITY METALS INTERNATIONAL LIMITED,SEI
SPECIALTY FASHION GROUP LIMITED,SFH
SPECTRUM RARE EARTHS LIMITED,SPX
SPECTUR LIMITED,SP3
SPEEDCAST INTERNATIONAL LIMITED,SDA
SPHERIA EMERGING COMPANIES LIMITED,SEC
SPICERS LIMITED,SRS
SPIRIT TELECOM LIMITED,ST1
SPITFIRE MATERIALS LTD,SPI
SPOOKFISH LIMITED,SFI
SPORTSHERO LIMITED,SHO
SPOTLESS GROUP HOLDINGS LIMITED,SPO
SPREEDBOX HOLDINGS LIMITED,SBX
SPRING FG LIMITED,SFL
SPRINTEX LIMITED,SIX
SRG LIMITED.,SRG
ST BARBARA LIMITED,SBM
ST GEORGE MINING LIMITED,SGQ
STANMORE COAL LIMITED,SMR
STAR COMBO PHARMA LIMITED,S66
STARGROUP LIMITED,STL
STARPHARMA HOLDINGS LIMITED,SPL
STATE GAS LIMITED,GAS
STAVELY MINERALS LIMITED,SVY
STEADFAST GROUP LIMITED,SDF
STEAMSHIPS TRADING COMPANY LIMITED,SST
STELLAR RESOURCES LIMITED,SRZ
STEMCELL UNITED LIMITED,SCU
STERLING PLANTATIONS LIMITED,SBI
STIRFIRE LIMITED,SFS
STOCKLAND,SGP
STOKES LIMITED,SKS
STONE RESOURCES AUSTRALIA LIMITED,SHK
STONEWALL RESOURCES LIMITED,SWJ
STORY-I LIMITED,SRY
STRANDLINE RESOURCES LIMITED,STA
STRATA-X ENERGY LIMITED,SXA
STRATEGIC ELEMENTS LIMITED,SOR
STRATEGIC ENERGY RESOURCES LIMITED,SER
STRATEGIC MINERALS CORPORATION NL,SMC
STREAM GROUP LIMITED,SGO
STRIKE ENERGY LIMITED,STX
STRIKE RESOURCES LIMITED,SRK
STRUCTURAL MONITORING SYSTEMS PLC,SMN
SUCCESS GLOBAL MEDIA LIMITED,SGU
SUDA PHARMACEUTICALS LTD,SUD
SUGAR DRAGON LIMITED,SDC
SUMATRA COPPER & GOLD PLC,SUM
SUMMERSET GROUP HOLDINGS LIMITED,SNZ
SUMMIT RESOURCES LIMITED,SMM
SUN RESOURCES NL,SUR
SUNBRIDGE GROUP LIMITED,SBB
SUNCORP GROUP LIMITED,SUN
SUNCORP-METWAY LIMITED .,SBK
SUNDANCE ENERGY AUSTRALIA LIMITED,SEA
SUNDANCE RESOURCES LIMITED,SDL
SUNLAND GROUP LIMITED,SDG
SUNSTONE METALS LTD,STM
SUNVEST CORPORATION LIMITED,SVS
